Source,Target,Weight
buttermilk,cornmeal,0.2946598265704526
nonfat yogurt,salad oil,0.28126707154426406
part-skim mozzarella cheese,seasoned bread crumbs,0.2820221608705923
potato starch,sake,0.30837735503324937
chopped parsley,fat skimmed chicken broth,0.26954950506666797
apple juice,mint sprigs,0.3059843315133948
large egg yolks,semisweet chocolate,0.3061210986240878
curds,green cardamom,0.33583826768740604
shredded lettuce,taco seasoning,0.2755711891788487
biscuits,fresh raspberries,0.2774188462657384
peanut butter,rice noodles,0.2711951921868
taco seasoning,tortillas,0.27828082464004733
green beans,small red potato,0.25595996651564645
salsa,shredded lettuce,0.2970077895420575
cornmeal,green tomatoes,0.34695205815271996
taco seasoning mix,taco shells,0.29853581006541935
cooking spray,reduced fat sharp cheddar cheese,0.2549907159176633
vanilla beans,whipping cream,0.26694808377022405
dry roasted peanuts,peanut butter,0.2724487591896954
blackberries,unflavored gelatin,0.25519852087938466
asparagus spears,herbes de provence,0.25672594436555174
baby bok choy,star anise,0.2711392861411571
malt vinegar,mango chutney,0.27876614307347225
greek style plain yogurt,hamburger buns,0.2611236286773972
feta cheese,pitted kalamata olives,0.28112185620062263
chinese five-spice powder,hoisin sauce,0.3914922539889215
cardamom,saffron,0.3112140360273082
cilantro leaves,garlic paste,0.27674303245720766
carrots,celery ribs,0.2565281228390947
coriander powder,grated coconut,0.27525632784418325
asafoetida,ghee,0.2814272675685099
oysters,prepared horseradish,0.25177352065480196
pimentos,sharp cheddar cheese,0.32393137997080906
adobo sauce,light sour cream,0.2758405078530849
rice vinegar,sushi rice,0.3259382313844653
mustard seeds,seeds,0.2517857841051737
reduced sodium chicken broth,sweet pepper,0.2656033534738667
edamame,quinoa,0.2659484395399515
celery seed,green tomatoes,0.3736452987265878
ricotta,semolina flour,0.2625664880054292
pork butt,red food coloring,0.2819506191769346
chinese rice wine,corn starch,0.27423615697401527
rigatoni,sausage casings,0.30221037478461626
lemon grass,sambal ulek,0.27541587846671556
cumin seed,fenugreek seeds,0.31489413680594874
italian salad dressing,shredded parmesan cheese,0.26955733303849394
beansprouts,tofu,0.2594366468292753
gari,toasted sesame seeds,0.2634200931170449
coriander seeds,green cardamom,0.3036314615790263
fish stock,peeled tomatoes,0.2519883113415695
baby carrots,button mushrooms,0.2630264785509388
sake,salmon fillets,0.31014403332879903
ramen noodles,tahini,0.26243051995793865
ground sirloin,reduced fat milk,0.3290039079027138
lemon slices,lime slices,0.33112122117527865
cumin seed,dried red chile peppers,0.28431612275768575
all purpose unbleached flour,instant yeast,0.2714734645652761
quickcooking grits,reduced fat sharp cheddar cheese,0.3539629147474119
clams,dry white wine,0.27242934924269024
cashew nuts,poppy seeds,0.2757352216956345
melted butter,yeast,0.2764589714985588
raspberries,semisweet chocolate,0.28658736690297804
cardamom,yoghurt,0.29628645276363386
green pepper,yellow peppers,0.27177611076709235
mustard powder,worcestershire sauce,0.2533908925572448
brown mustard seeds,hot red pepper flakes,0.2558189890173973
dry roasted peanuts,mixed greens,0.25669058383485316
curry,marinade,0.27119280629934145
bay leaves,black peppercorns,0.2989975512461644
fresh thyme leaves,frozen pastry puff sheets,0.27917874223979616
grated gruyère cheese,grated nutmeg,0.3177432074681567
ancho powder,granulated garlic,0.29652883916420747
anchovies,tofu,0.27987148106042287
cannellini beans,sage leaves,0.26808761066201214
bacon drippings,smoked ham hocks,0.2556378446322198
oil,urad dal,0.2713984264801965
pie crust,sweet potatoes,0.292847618934171
light soy sauce,shaoxing wine,0.3670932702862893
ground almonds,yoghurt,0.25913818875682143
curry,ground turmeric,0.2557046816760891
sour cream,tortilla chips,0.27955133442269103
fennel,italian turkey sausage,0.25449751393417486
fresh parsley leaves,sausage links,0.27264104656217497
fillets,salmon,0.2895340338809659
dark soy sauce,white pepper,0.25303132050123567
flour tortillas,sour cream,0.29294396004983714
beansprouts,tamarind paste,0.311832165269569
fenugreek seeds,urad dal,0.4330402894186519
dried sage,marjoram,0.2591636973827824
ancho chile pepper,corn tortillas,0.2656079646491079
cotija,poblano peppers,0.2542963516097154
chopped pecans,refrigerated piecrusts,0.3097250273742154
cardamom,green chilies,0.26221855614653833
hamburger buns,lettuce leaves,0.25236902261258015
black mustard seeds,curry,0.2743153984831687
bottled clam juice,mussels,0.31771013551260896
dry mustard,elbow macaroni,0.26898061460026057
corn starch,oyster sauce,0.29725798894580335
ground chicken,water chestnuts,0.28017583297665305
marinade,tomato ketchup,0.27012140175966154
bottled clam juice,fennel,0.2585711453987777
tamari soy sauce,toasted sesame oil,0.3021482999387747
brandy,fish stock,0.2541155068274004
dried basil,dried oregano,0.34906852388248094
asiago,great northern beans,0.29022153218756647
fennel bulb,fish stock,0.2607290295841571
oregano,thyme,0.2910487887060021
celery salt,poultry seasoning,0.27262919518531925
hominy,lower sodium chicken broth,0.2717411434668845
fenugreek leaves,oil,0.2527554593365457
lemon grass,thai fish sauce,0.28725898605834777
saffron threads,spanish chorizo,0.3074866570423122
chicken legs,spanish chorizo,0.26531847938411296
apple cider vinegar,ketchup,0.260734154534318
polenta,wild mushrooms,0.33237347919650395
dried thyme,onion powder,0.25969390670053266
clove,ginger paste,0.30720683037628177
coconut,prawns,0.2550715412730877
ground coriander,tumeric,0.29499189755305527
lasagna noodles,ricotta cheese,0.41889611251059566
greek yogurt,ground lamb,0.253542102039048
asafoetida,lentils,0.32831256850812346
active dry yeast,shortening,0.27478779148541654
cocoa powder,egg yolks,0.251455684639965
fresh coriander,gingerroot,0.2577246113846406
mexican cheese,tortilla chips,0.2524975047915868
cornflour,sweet corn,0.2615313190780643
ice water,unsalted butter,0.26207198003634585
ice water,semi-sweet chocolate morsels,0.25744086025676577
shaoxing wine,star anise,0.2673234957017132
dried shiitake mushrooms,dried shrimp,0.2603449597458257
1% low-fat milk,large egg whites,0.3098571879731973
almonds,saffron,0.2765295423121121
mace,star anise,0.3568531719675484
ground sirloin,short-grain rice,0.25672594436555174
hazelnuts,semisweet chocolate,0.32602874881112387
ramen noodles,teriyaki sauce,0.27096864941724097
ramen noodles,scallions,0.2732357826910455
italian seasoning,parmesan cheese,0.25309574716342315
plain flour,yeast,0.26827661717486884
green chile,mexican cheese blend,0.2669448869986141
crème fraîche,fresh chives,0.2550290572134796
light corn syrup,pie crust,0.2788226770028751
pork shoulder,white hominy,0.2592177717889478
deveined shrimp,fat skimmed chicken broth,0.29365043465232527
confectioners sugar,semisweet chocolate,0.25538055973682033
cashew nuts,curds,0.30482489398004214
rice paper,thai basil,0.29272464411676674
curry paste,red lentils,0.2967916610450401
baby bok choy,steamed rice,0.25210423655293723
vanilla beans,whole milk,0.293271792250734
black peppercorns,star anise,0.28943560758678305
fenugreek leaves,ghee,0.3086088025848781
iceberg lettuce,reduced-fat sour cream,0.30263826245278364
gochujang base,sesame seeds,0.30758060574600493
light soy sauce,rice wine,0.26253088955579285
roasted red peppers,rolls,0.25062987218884447
enchilada sauce,shredded cheese,0.31088618357459735
cauliflower,garam masala,0.26771421023044467
clove,guajillo chiles,0.30097808676257193
chorizo,short-grain rice,0.2535102493784625
mexican oregano,skirt steak,0.2505208679521899
italian sausage,rigatoni,0.26259252922588644
clarified butter,fenugreek leaves,0.2775478373696612
hominy,shredded cabbage,0.30535000396597933
asafoetida,oil,0.27395093694888667
green cardamom,green chilies,0.3413828301034489
english cucumber,seasoned rice wine vinegar,0.3126864749234443
kaffir lime leaves,thai basil,0.34044154205743116
agave nectar,fillets,0.2883239618495641
black beans,sweet corn,0.25047518420269843
italian sausage,shredded parmesan cheese,0.30256965264059016
cream of tartar,egg whites,0.3425431196867252
rice paper,shredded carrots,0.32918981262741537
anchovies,konbu,0.26817342260054255
sliced black olives,sour cream,0.25447625536031265
curry paste,vegetable stock,0.3250780469021892
ancho chile pepper,oregano,0.2517961826932049
jicama,radishes,0.2625126028400742
oil,paneer,0.2839716831854638
elbow macaroni,grated gruyère cheese,0.2714330353437496
asafoetida,curry leaves,0.4397541088872516
chopped green chilies,picante sauce,0.27210062058819157
nori,white sesame seeds,0.2992700043754887
refried beans,taco seasoning,0.33908259198185997
italian sausage,shredded mozzarella cheese,0.2662703991968119
almond extract,ground almonds,0.30442374939205924
monterey jack,poblano chiles,0.27691449072466906
cachaca,ice,0.4204478955335486
curry leaves,mustard seeds,0.42570594123349126
rum,semisweet chocolate,0.27516790056768137
romano cheese,white bread,0.2507842440934075
lower sodium chicken broth,spanish chorizo,0.2643528938716462
baking powder,yellow corn meal,0.2997164159641895
cannellini beans,fresh rosemary,0.26723007283762334
asafoetida,coriander seeds,0.2505306078358682
chili paste,peanut butter,0.26245824351833064
corn flour,spring onions,0.25149145628100517
pecans,vanilla ice cream,0.2706258542586995
semolina,warm water,0.2560555211664253
mung bean sprouts,tamarind paste,0.31925796628561937
curry,seeds,0.26314178300429775
instant yeast,semolina flour,0.25101864810938024
corn tortillas,cotija,0.29668406082588067
beef rib short,sesame seeds,0.2540884221711518
elbow macaroni,seasoning salt,0.26267644694103764
chorizo,mussels,0.26196835185381867
chinese rice wine,fresh ginger,0.25369834820627196
dried shiitake mushrooms,toasted sesame oil,0.2818367571700455
baby bok choy,wonton wrappers,0.25185410206798753
lime rind,sweetened coconut flakes,0.31713558921066537
bourbon whiskey,corn syrup,0.29111652034897567
golden brown sugar,vanilla beans,0.283260007791258
chickpea flour,kasuri methi,0.28793259402954474
penne,radicchio,0.25843221176111186
chili oil,shaoxing wine,0.26130230919882536
large egg yolks,reduced fat milk,0.2541568148787464
fennel,fish,0.2535272634069328
mango chutney,red lentils,0.28759182279199974
orange juice,orange zest,0.30673645710031283
coriander seeds,dried red chile peppers,0.2884621832062116
pinto beans,"whole kernel corn, drain",0.27559590640350035
amchur,kasuri methi,0.39993395089159073
red kidney beans,smoked sausage,0.3342472728505
fresh coriander,spring onions,0.2642282011702382
beef tenderloin,lower sodium soy sauce,0.2627184765038623
cumin,diced green chilies,0.26104276293552603
feta cheese,phyllo dough,0.3431096999877601
beef brisket,red potato,0.25818718026196524
beef brisket,pepper flakes,0.2672450228264917
coriander powder,oil,0.31290559417264663
anchovy paste,radicchio,0.29679276410971045
ancho powder,poblano peppers,0.2989710832849315
fresh herbs,marinade,0.25357789926314417
littleneck clams,short-grain rice,0.2600936172169964
baby bok choy,lower sodium soy sauce,0.2797470088479562
seaweed,white miso,0.25642593760368254
ground cardamom,mace,0.25777395683223336
light sour cream,pico de gallo,0.2513622722652176
chili paste,miso paste,0.2625841105177273
cheddar cheese,red enchilada sauce,0.2541406993539731
broccoli,oyster sauce,0.26978101881256744
coconut milk,red curry paste,0.34856160802404207
poppy seeds,tamarind paste,0.31572208680346175
kaffir lime leaves,thai chile,0.34418928858119274
firmly packed light brown sugar,refrigerated piecrusts,0.34693048659639464
dry yeast,semolina,0.2965597591133506
catfish fillets,creole mustard,0.2797337899189991
lamb,phyllo dough,0.2545661079223005
bamboo shoots,ramen noodles,0.26859355557455905
ice,tequila,0.3150315122284573
lettuce,shredded cheese,0.2711817800705308
celery seed,dry mustard,0.3223785347395097
cottage cheese,lasagna noodles,0.36310877138643927
brown mustard seeds,tumeric,0.28565504877068126
portabello mushroom,rigatoni,0.2501425765270178
lower sodium soy sauce,sliced green onions,0.25606374646928454
powdered sugar,vanilla,0.2608276850806511
fresh lime juice,serrano chile,0.2504586352635682
dried rosemary,rubbed sage,0.30289254397473914
asian fish sauce,fresh lime juice,0.2553746740836345
catfish fillets,lemon wedge,0.3016632418892358
dried rosemary,dried sage,0.3281948760269191
crushed ice,vodka,0.37008878463530853
bok choy,seasoned rice wine vinegar,0.25214730365769145
sriracha,thai basil,0.25973239752998956
fruit,vodka,0.2628147211480108
pizza sauce,shredded mozzarella cheese,0.3550649125492376
basmati rice,curry paste,0.2886294794771135
leaves,pepper flakes,0.2740040873528613
prawns,spring onions,0.28887219903452593
fenugreek leaves,kasuri methi,0.31556388814761915
hoisin sauce,red food coloring,0.3128059603759952
nori,salmon,0.3731379451212076
poblano peppers,tomatillos,0.27272229357190614
peaches,vanilla ice cream,0.26366931099839547
grated orange,orange juice,0.326167942801529
bok choy,oyster sauce,0.2580135145327716
low sodium soy sauce,rice vinegar,0.27932882654558144
manchego cheese,sherry vinegar,0.2783446289262943
caster sugar,prawns,0.26158487199210273
chicken bouillon granules,poultry seasoning,0.2754244220020176
fat free yogurt,light mayonnaise,0.25260320578940715
corn flour,cornflour,0.27842258466535513
bacon drippings,cooked ham,0.2800169904186617
ground turmeric,kasuri methi,0.28588921299522213
refried beans,shredded lettuce,0.325338123444667
dried rosemary,italian turkey sausage,0.25900077364778606
celery salt,onion powder,0.3003039086895193
clam juice,saffron threads,0.28091083583929394
brown mustard seeds,serrano chile,0.280468006030671
ice water,vegetable shortening,0.38262565769317425
fat free milk,fresh parmesan cheese,0.264952621599873
coconut milk,kaffir lime leaves,0.3509419129044901
active dry yeast,bread flour,0.4269201325886306
egg substitute,quickcooking grits,0.26260203652031056
adobo sauce,chuck roast,0.2624599456578459
flour tortillas,salsa,0.3228926412101572
